Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Attend.,Arena,Year
"Fri, Apr 21, 2023",7:00p,Boston Celtics,122.0,Atlanta Hawks,130.0,18536.0,State Farm Arena,2023
"Fri, Apr 21, 2023",8:30p,Cleveland Cavaliers,79.0,New York Knicks,99.0,19812.0,Madison Square Garden (IV),2023
"Fri, Apr 21, 2023",9:30p,Denver Nuggets,120.0,Minnesota Timberwolves,111.0,19536.0,Target Center,2023
"Sat, Apr 22, 2023",1:00p,Philadelphia 76ers,96.0,Brooklyn Nets,88.0,18037.0,Barclays Center,2023
"Sat, Apr 22, 2023",3:30p,Phoenix Suns,112.0,Los Angeles Clippers,100.0,19068.0,Crypto.com Arena,2023
"Sat, Apr 22, 2023",7:30p,Milwaukee Bucks,99.0,Miami Heat,121.0,19734.0,Kaseya Center,2023
"Sat, Apr 22, 2023",10:00p,Memphis Grizzlies,101.0,Los Angeles Lakers,111.0,18997.0,Crypto.com Arena,2023
"Sun, Apr 23, 2023",1:00p,Cleveland Cavaliers,93.0,New York Knicks,102.0,19812.0,Madison Square Garden (IV),2023
"Sun, Apr 23, 2023",3:30p,Sacramento Kings,125.0,Golden State Warriors,126.0,18064.0,Chase Center,2023
"Sun, Apr 23, 2023",7:00p,Boston Celtics,129.0,Atlanta Hawks,121.0,19144.0,State Farm Arena,2023
"Sun, Apr 23, 2023",9:30p,Denver Nuggets,108.0,Minnesota Timberwolves,114.0,18978.0,Target Center,2023
"Mon, Apr 24, 2023",7:30p,Milwaukee Bucks,114.0,Miami Heat,119.0,19614.0,Kaseya Center,2023
"Mon, Apr 24, 2023",10:00p,Memphis Grizzlies,111.0,Los Angeles Lakers,117.0,18997.0,Crypto.com Arena,2023
"Tue, Apr 25, 2023",7:30p,Atlanta Hawks,119.0,Boston Celtics,117.0,19156.0,TD Garden,2023
"Tue, Apr 25, 2023",9:00p,Minnesota Timberwolves,109.0,Denver Nuggets,112.0,19691.0,Ball Arena,2023
"Tue, Apr 25, 2023",10:00p,Los Angeles Clippers,130.0,Phoenix Suns,136.0,17071.0,Footprint Center,2023
"Wed, Apr 26, 2023",7:00p,New York Knicks,106.0,Cleveland Cavaliers,95.0,19432.0,Rocket Mortgage Fieldhouse,2023
"Wed, Apr 26, 2023",7:30p,Los Angeles Lakers,99.0,Memphis Grizzlies,116.0,18117.0,FedEx Forum,2023
"Wed, Apr 26, 2023",9:30p,Miami Heat,128.0,Milwaukee Bucks,126.0,18113.0,Fiserv Forum,2023
"Wed, Apr 26, 2023",10:00p,Golden State Warriors,123.0,Sacramento Kings,116.0,18253.0,Golden 1 Center,2023
"Thu, Apr 27, 2023",8:30p,Boston Celtics,128.0,Atlanta Hawks,120.0,19176.0,State Farm Arena,2023
"Fri, Apr 28, 2023",8:00p,Sacramento Kings,118.0,Golden State Warriors,99.0,18064.0,Chase Center,2023
"Fri, Apr 28, 2023",10:30p,Memphis Grizzlies,85.0,Los Angeles Lakers,125.0,18997.0,Crypto.com Arena,2023
"Sat, Apr 29, 2023",8:30p,Phoenix Suns,107.0,Denver Nuggets,125.0,19762.0,Ball Arena,2023
"Sun, Apr 30, 2023",1:00p,Miami Heat,108.0,New York Knicks,101.0,19812.0,Madison Square Garden (IV),2023
"Sun, Apr 30, 2023",3:30p,Golden State Warriors,120.0,Sacramento Kings,100.0,18253.0,Golden 1 Center,2023
"Tue, Oct 24, 2023",7:30p,Los Angeles Lakers,107.0,Denver Nuggets,119.0,19842.0,Ball Arena,2024
"Tue, Oct 24, 2023",10:00p,Phoenix Suns,108.0,Golden State Warriors,104.0,18064.0,Chase Center,2024
"Wed, Oct 25, 2023",7:00p,Houston Rockets,86.0,Orlando Magic,116.0,18846.0,Amway Center,2024
"Wed, Oct 25, 2023",7:00p,Boston Celtics,108.0,New York Knicks,104.0,19812.0,Madison Square Garden (IV),2024
"Wed, Oct 25, 2023",7:00p,Washington Wizards,120.0,Indiana Pacers,143.0,16004.0,Gainbridge Fieldhouse,2024
"Wed, Oct 25, 2023",7:00p,Atlanta Hawks,110.0,Charlotte Hornets,116.0,16129.0,Spectrum Center,2024
"Wed, Oct 25, 2023",7:30p,Detroit Pistons,102.0,Miami Heat,103.0,19695.0,Kaseya Center,2024
"Wed, Oct 25, 2023",7:30p,Minnesota Timberwolves,94.0,Toronto Raptors,97.0,19800.0,Scotiabank Arena,2024
"Wed, Oct 25, 2023",7:30p,Cleveland Cavaliers,114.0,Brooklyn Nets,113.0,17931.0,Barclays Center,2024
"Wed, Oct 25, 2023",8:00p,New Orleans Pelicans,111.0,Memphis Grizzlies,104.0,17798.0,FedEx Forum,2024
"Wed, Oct 25, 2023",8:00p,Oklahoma City Thunder,124.0,Chicago Bulls,104.0,21369.0,United Center,2024
"Wed, Oct 25, 2023",9:00p,Sacramento Kings,130.0,Utah Jazz,114.0,18206.0,Delta Center,2024
"Wed, Oct 25, 2023",9:30p,Dallas Mavericks,126.0,San Antonio Spurs,119.0,18947.0,Frost Bank Center,2024
"Wed, Oct 25, 2023",10:30p,Portland Trail Blazers,111.0,Los Angeles Clippers,123.0,19370.0,Crypto.com Arena,2024
"Thu, Oct 26, 2023",7:30p,Philadelphia 76ers,117.0,Milwaukee Bucks,118.0,17783.0,Fiserv Forum,2024
"Thu, Oct 26, 2023",10:00p,Phoenix Suns,95.0,Los Angeles Lakers,100.0,18997.0,Crypto.com Arena,2024
"Fri, Oct 27, 2023",7:00p,Denver Nuggets,108.0,Memphis Grizzlies,104.0,16617.0,FedEx Forum,2024
"Fri, Oct 27, 2023",7:00p,Detroit Pistons,111.0,Charlotte Hornets,99.0,15855.0,Spectrum Center,2024
"Fri, Oct 27, 2023",7:30p,New York Knicks,126.0,Atlanta Hawks,120.0,17692.0,State Farm Arena,2024
"Fri, Oct 27, 2023",7:30p,Oklahoma City Thunder,108.0,Cleveland Cavaliers,105.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Fri, Oct 27, 2023",7:30p,Miami Heat,111.0,Boston Celtics,119.0,19156.0,TD Garden,2024
"Fri, Oct 27, 2023",8:00p,Toronto Raptors,103.0,Chicago Bulls,104.0,19555.0,United Center,2024
"Fri, Oct 27, 2023",8:00p,Houston Rockets,122.0,San Antonio Spurs,126.0,18354.0,Frost Bank Center,2024
"Fri, Oct 27, 2023",8:30p,Brooklyn Nets,120.0,Dallas Mavericks,125.0,20238.0,American Airlines Center,2024
"Fri, Oct 27, 2023",9:30p,Los Angeles Clippers,118.0,Utah Jazz,120.0,18206.0,Delta Center,2024
"Fri, Oct 27, 2023",10:00p,Orlando Magic,102.0,Portland Trail Blazers,97.0,19464.0,Moda Center,2024
"Fri, Oct 27, 2023",10:00p,Golden State Warriors,122.0,Sacramento Kings,114.0,18250.0,Golden 1 Center,2024
"Sat, Oct 28, 2023",7:00p,Chicago Bulls,102.0,Detroit Pistons,118.0,20062.0,Little Caesars Arena,2024
"Sat, Oct 28, 2023",7:00p,Memphis Grizzlies,106.0,Washington Wizards,113.0,16191.0,Capital One Arena,2024
"Sat, Oct 28, 2023",7:00p,New York Knicks,87.0,New Orleans Pelicans,96.0,16331.0,Smoothie King Center,2024
"Sat, Oct 28, 2023",7:30p,Indiana Pacers,125.0,Cleveland Cavaliers,113.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Sat, Oct 28, 2023",7:30p,Philadelphia 76ers,114.0,Toronto Raptors,107.0,19800.0,Scotiabank Arena,2024
"Sat, Oct 28, 2023",8:00p,Miami Heat,90.0,Minnesota Timberwolves,106.0,18024.0,Target Center,2024
"Sat, Oct 28, 2023",10:00p,Utah Jazz,104.0,Phoenix Suns,126.0,17071.0,Footprint Center,2024
"Sun, Oct 29, 2023",3:30p,Denver Nuggets,128.0,Oklahoma City Thunder,95.0,18203.0,Paycom Center,2024
"Sun, Oct 29, 2023",7:00p,Golden State Warriors,106.0,Houston Rockets,95.0,18055.0,Toyota Center,2024
"Sun, Oct 29, 2023",7:00p,Atlanta Hawks,127.0,Milwaukee Bucks,110.0,17341.0,Fiserv Forum,2024
"Sun, Oct 29, 2023",7:30p,Portland Trail Blazers,98.0,Philadelphia 76ers,126.0,19768.0,Wells Fargo Center,2024
"Sun, Oct 29, 2023",9:00p,San Antonio Spurs,83.0,Los Angeles Clippers,123.0,19370.0,Crypto.com Arena,2024
"Sun, Oct 29, 2023",9:00p,Los Angeles Lakers,127.0,Sacramento Kings,132.0,18198.0,Golden 1 Center,2024
"Mon, Oct 30, 2023",7:00p,Chicago Bulls,112.0,Indiana Pacers,105.0,15021.0,Gainbridge Fieldhouse,2024
"Mon, Oct 30, 2023",7:00p,Boston Celtics,126.0,Washington Wizards,107.0,17898.0,Capital One Arena,2024
"Mon, Oct 30, 2023",7:00p,Brooklyn Nets,133.0,Charlotte Hornets,121.0,14491.0,Spectrum Center,2024
"Mon, Oct 30, 2023",7:30p,Portland Trail Blazers,99.0,Toronto Raptors,91.0,19266.0,Scotiabank Arena,2024
"Mon, Oct 30, 2023",7:30p,Minnesota Timberwolves,113.0,Atlanta Hawks,127.0,15504.0,State Farm Arena,2024
"Mon, Oct 30, 2023",8:00p,Dallas Mavericks,125.0,Memphis Grizzlies,110.0,15031.0,FedEx Forum,2024
"Mon, Oct 30, 2023",8:00p,Miami Heat,114.0,Milwaukee Bucks,122.0,17341.0,Fiserv Forum,2024
"Mon, Oct 30, 2023",8:00p,Golden State Warriors,130.0,New Orleans Pelicans,102.0,17286.0,Smoothie King Center,2024
"Mon, Oct 30, 2023",8:00p,Detroit Pistons,112.0,Oklahoma City Thunder,124.0,16127.0,Paycom Center,2024
"Mon, Oct 30, 2023",9:00p,Utah Jazz,102.0,Denver Nuggets,110.0,19671.0,Ball Arena,2024
"Mon, Oct 30, 2023",10:30p,Orlando Magic,103.0,Los Angeles Lakers,106.0,18997.0,Crypto.com Arena,2024
"Tue, Oct 31, 2023",7:30p,New York Knicks,109.0,Cleveland Cavaliers,91.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Tue, Oct 31, 2023",10:00p,San Antonio Spurs,115.0,Phoenix Suns,114.0,17071.0,Footprint Center,2024
"Tue, Oct 31, 2023",10:30p,Orlando Magic,102.0,Los Angeles Clippers,118.0,14014.0,Crypto.com Arena,2024
"Wed, Nov 1, 2023",7:00p,Portland Trail Blazers,110.0,Detroit Pistons,101.0,16912.0,Little Caesars Arena,2024
"Wed, Nov 1, 2023",7:00p,Milwaukee Bucks,111.0,Toronto Raptors,130.0,19800.0,Scotiabank Arena,2024
"Wed, Nov 1, 2023",7:30p,Washington Wizards,121.0,Atlanta Hawks,130.0,15925.0,State Farm Arena,2024
"Wed, Nov 1, 2023",7:30p,Indiana Pacers,104.0,Boston Celtics,155.0,19156.0,TD Garden,2024
"Wed, Nov 1, 2023",7:30p,Brooklyn Nets,109.0,Miami Heat,105.0,19600.0,Kaseya Center,2024
"Wed, Nov 1, 2023",7:30p,Cleveland Cavaliers,95.0,New York Knicks,89.0,19812.0,Madison Square Garden (IV),2024
"Wed, Nov 1, 2023",7:30p,New Orleans Pelicans,110.0,Oklahoma City Thunder,106.0,15764.0,Paycom Center,2024
"Wed, Nov 1, 2023",8:00p,Charlotte Hornets,119.0,Houston Rockets,128.0,16263.0,Toyota Center,2024
"Wed, Nov 1, 2023",8:00p,Denver Nuggets,89.0,Minnesota Timberwolves,110.0,18024.0,Target Center,2024
"Wed, Nov 1, 2023",8:30p,Chicago Bulls,105.0,Dallas Mavericks,114.0,20103.0,American Airlines Center,2024
"Wed, Nov 1, 2023",9:00p,Memphis Grizzlies,109.0,Utah Jazz,133.0,18206.0,Delta Center,2024
"Wed, Nov 1, 2023",10:00p,Sacramento Kings,101.0,Golden State Warriors,102.0,18064.0,Chase Center,2024
"Wed, Nov 1, 2023",10:00p,Los Angeles Clippers,125.0,Los Angeles Lakers,130.0,18997.0,Crypto.com Arena,2024
"Thu, Nov 2, 2023",7:00p,Toronto Raptors,99.0,Philadelphia 76ers,114.0,19773.0,Wells Fargo Center,2024
"Thu, Nov 2, 2023",8:00p,Detroit Pistons,116.0,New Orleans Pelicans,125.0,15884.0,Smoothie King Center,2024
"Thu, Nov 2, 2023",9:00p,Orlando Magic,115.0,Utah Jazz,113.0,18206.0,Delta Center,2024
"Thu, Nov 2, 2023",10:00p,San Antonio Spurs,132.0,Phoenix Suns,121.0,17071.0,Footprint Center,2024
"Fri, Nov 3, 2023",7:00p,Cleveland Cavaliers,116.0,Indiana Pacers,121.0,16744.0,Gainbridge Fieldhouse,2024
"Fri, Nov 3, 2023",7:30p,New York Knicks,105.0,Milwaukee Bucks,110.0,17717.0,Fiserv Forum,2024
"Fri, Nov 3, 2023",8:00p,Brooklyn Nets,109.0,Chicago Bulls,107.0,20645.0,United Center,2024
"Fri, Nov 3, 2023",8:00p,Washington Wizards,114.0,Miami Heat,121.0,19660.0,Kaseya Center,2024
"Fri, Nov 3, 2023",8:00p,Golden State Warriors,141.0,Oklahoma City Thunder,139.0,16827.0,Paycom Center,2024
"Fri, Nov 3, 2023",10:00p,Dallas Mavericks,114.0,Denver Nuggets,125.0,19729.0,Ball Arena,2024
"Fri, Nov 3, 2023",10:00p,Memphis Grizzlies,113.0,Portland Trail Blazers,115.0,18592.0,Moda Center,2024
"Sat, Nov 4, 2023",1:00p,Phoenix Suns,100.0,Philadelphia 76ers,112.0,19796.0,Wells Fargo Center,2024
"Sat, Nov 4, 2023",7:00p,Charlotte Hornets,125.0,Indiana Pacers,124.0,15945.0,Gainbridge Fieldhouse,2024
"Sat, Nov 4, 2023",7:00p,Atlanta Hawks,123.0,New Orleans Pelicans,105.0,17237.0,Smoothie King Center,2024
"Sat, Nov 4, 2023",7:00p,Los Angeles Lakers,101.0,Orlando Magic,120.0,18846.0,Amway Center,2024
"Sat, Nov 4, 2023",8:00p,Boston Celtics,124.0,Brooklyn Nets,114.0,17983.0,Barclays Center,2024
"Sat, Nov 4, 2023",8:00p,Sacramento Kings,89.0,Houston Rockets,107.0,18055.0,Toyota Center,2024
"Sat, Nov 4, 2023",8:00p,Utah Jazz,95.0,Minnesota Timberwolves,123.0,18024.0,Target Center,2024
"Sat, Nov 4, 2023",9:00p,Chicago Bulls,101.0,Denver Nuggets,123.0,19610.0,Ball Arena,2024
"Sun, Nov 5, 2023",3:00p,Phoenix Suns,120.0,Detroit Pistons,106.0,20062.0,Little Caesars Arena,2024
"Sun, Nov 5, 2023",3:30p,Toronto Raptors,123.0,San Antonio Spurs,116.0,18354.0,Frost Bank Center,2024
"Sun, Nov 5, 2023",6:00p,Golden State Warriors,104.0,Cleveland Cavaliers,115.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Sun, Nov 5, 2023",7:30p,Charlotte Hornets,118.0,Dallas Mavericks,124.0,20052.0,American Airlines Center,2024
"Sun, Nov 5, 2023",9:00p,Memphis Grizzlies,112.0,Portland Trail Blazers,100.0,18187.0,Moda Center,2024
"Mon, Nov 6, 2023",7:00p,Golden State Warriors,120.0,Detroit Pistons,109.0,20062.0,Little Caesars Arena,2024
"Mon, Nov 6, 2023",7:00p,San Antonio Spurs,111.0,Indiana Pacers,152.0,15129.0,Gainbridge Fieldhouse,2024
"Mon, Nov 6, 2023",7:00p,Dallas Mavericks,117.0,Orlando Magic,102.0,19409.0,Amway Center,2024
"Mon, Nov 6, 2023",7:00p,Washington Wizards,128.0,Philadelphia 76ers,146.0,19765.0,Wells Fargo Center,2024
"Mon, Nov 6, 2023",7:30p,Milwaukee Bucks,129.0,Brooklyn Nets,125.0,17935.0,Barclays Center,2024
"Mon, Nov 6, 2023",7:30p,Los Angeles Lakers,107.0,Miami Heat,108.0,19725.0,Kaseya Center,2024
"Mon, Nov 6, 2023",7:30p,Los Angeles Clippers,97.0,New York Knicks,111.0,19812.0,Madison Square Garden (IV),2024
"Mon, Nov 6, 2023",8:00p,Utah Jazz,113.0,Chicago Bulls,130.0,18031.0,United Center,2024
"Mon, Nov 6, 2023",8:00p,Sacramento Kings,97.0,Houston Rockets,122.0,15130.0,Toyota Center,2024
"Mon, Nov 6, 2023",8:00p,Boston Celtics,109.0,Minnesota Timberwolves,114.0,18024.0,Target Center,2024
"Mon, Nov 6, 2023",8:00p,Atlanta Hawks,117.0,Oklahoma City Thunder,126.0,16486.0,Paycom Center,2024
"Mon, Nov 6, 2023",9:00p,New Orleans Pelicans,116.0,Denver Nuggets,134.0,19544.0,Ball Arena,2024
"Wed, Nov 8, 2023",7:00p,Washington Wizards,132.0,Charlotte Hornets,116.0,14267.0,Spectrum Center,2024
"Wed, Nov 8, 2023",7:00p,Utah Jazz,118.0,Indiana Pacers,134.0,14509.0,Gainbridge Fieldhouse,2024
"Wed, Nov 8, 2023",7:00p,Boston Celtics,103.0,Philadelphia 76ers,106.0,19953.0,Wells Fargo Center,2024
"Wed, Nov 8, 2023",7:30p,Los Angeles Clippers,93.0,Brooklyn Nets,100.0,17933.0,Barclays Center,2024
"Wed, Nov 8, 2023",7:30p,San Antonio Spurs,105.0,New York Knicks,126.0,19812.0,Madison Square Garden (IV),2024
"Wed, Nov 8, 2023",8:00p,Phoenix Suns,116.0,Chicago Bulls,115.0,18220.0,United Center,2024
"Wed, Nov 8, 2023",8:00p,Los Angeles Lakers,94.0,Houston Rockets,128.0,18055.0,Toyota Center,2024
"Wed, Nov 8, 2023",8:00p,Miami Heat,108.0,Memphis Grizzlies,102.0,16781.0,FedEx Forum,2024
"Wed, Nov 8, 2023",8:00p,Detroit Pistons,118.0,Milwaukee Bucks,120.0,17341.0,Fiserv Forum,2024
"Wed, Nov 8, 2023",8:00p,New Orleans Pelicans,101.0,Minnesota Timberwolves,122.0,18024.0,Target Center,2024
"Wed, Nov 8, 2023",8:00p,Cleveland Cavaliers,120.0,Oklahoma City Thunder,128.0,16314.0,Paycom Center,2024
"Wed, Nov 8, 2023",8:30p,Toronto Raptors,127.0,Dallas Mavericks,116.0,20063.0,American Airlines Center,2024
"Wed, Nov 8, 2023",10:00p,Golden State Warriors,105.0,Denver Nuggets,108.0,19737.0,Ball Arena,2024
"Wed, Nov 8, 2023",10:00p,Portland Trail Blazers,118.0,Sacramento Kings,121.0,17829.0,Golden 1 Center,2024
"Thu, Nov 9, 2023",7:00p,Milwaukee Bucks,124.0,Indiana Pacers,126.0,14648.0,Gainbridge Fieldhouse,2024
"Thu, Nov 9, 2023",9:30p,Atlanta Hawks,120.0,Orlando Magic,119.0,19986.0,Mexico City Arena,2024
"Fri, Nov 10, 2023",7:00p,Philadelphia 76ers,114.0,Detroit Pistons,106.0,18902.0,Little Caesars Arena,2024
"Fri, Nov 10, 2023",7:00p,Charlotte Hornets,124.0,Washington Wizards,117.0,17602.0,Capital One Arena,2024
"Fri, Nov 10, 2023",7:30p,Brooklyn Nets,107.0,Boston Celtics,121.0,19156.0,TD Garden,2024
"Fri, Nov 10, 2023",8:00p,New Orleans Pelicans,101.0,Houston Rockets,104.0,16236.0,Toyota Center,2024
"Fri, Nov 10, 2023",8:00p,Utah Jazz,127.0,Memphis Grizzlies,121.0,16977.0,FedEx Forum,2024
"Fri, Nov 10, 2023",8:00p,Minnesota Timberwolves,117.0,San Antonio Spurs,110.0,18354.0,Frost Bank Center,2024
"Fri, Nov 10, 2023",8:30p,Los Angeles Clippers,126.0,Dallas Mavericks,144.0,20377.0,American Airlines Center,2024
"Fri, Nov 10, 2023",10:00p,Los Angeles Lakers,122.0,Phoenix Suns,119.0,17071.0,Footprint Center,2024
"Fri, Nov 10, 2023",10:00p,Oklahoma City Thunder,98.0,Sacramento Kings,105.0,18097.0,Golden 1 Center,2024
"Sat, Nov 11, 2023",6:00p,Milwaukee Bucks,97.0,Orlando Magic,112.0,19354.0,Amway Center,2024
"Sat, Nov 11, 2023",7:00p,Toronto Raptors,94.0,Boston Celtics,117.0,19156.0,TD Garden,2024
"Sat, Nov 11, 2023",7:30p,Miami Heat,117.0,Atlanta Hawks,109.0,17722.0,State Farm Arena,2024
"Sat, Nov 11, 2023",8:30p,Cleveland Cavaliers,118.0,Golden State Warriors,110.0,18064.0,Chase Center,2024
"Sun, Nov 12, 2023",12:00p,Charlotte Hornets,107.0,New York Knicks,129.0,19812.0,Madison Square Garden (IV),2024
"Sun, Nov 12, 2023",3:00p,Washington Wizards,94.0,Brooklyn Nets,102.0,17732.0,Barclays Center,2024
"Sun, Nov 12, 2023",3:30p,Memphis Grizzlies,105.0,Los Angeles Clippers,101.0,17220.0,Crypto.com Arena,2024
"Sun, Nov 12, 2023",6:00p,Indiana Pacers,126.0,Philadelphia 76ers,137.0,19758.0,Wells Fargo Center,2024
"Sun, Nov 12, 2023",7:00p,Detroit Pistons,108.0,Chicago Bulls,119.0,19088.0,United Center,2024
"Sun, Nov 12, 2023",7:00p,Denver Nuggets,104.0,Houston Rockets,107.0,18055.0,Toyota Center,2024
"Sun, Nov 12, 2023",7:00p,Dallas Mavericks,136.0,New Orleans Pelicans,124.0,16302.0,Smoothie King Center,2024
"Sun, Nov 12, 2023",7:00p,Miami Heat,118.0,San Antonio Spurs,113.0,18036.0,Frost Bank Center,2024
"Sun, Nov 12, 2023",8:00p,Oklahoma City Thunder,111.0,Phoenix Suns,99.0,17071.0,Footprint Center,2024
"Sun, Nov 12, 2023",8:30p,Minnesota Timberwolves,116.0,Golden State Warriors,110.0,18064.0,Chase Center,2024
"Sun, Nov 12, 2023",10:00p,Portland Trail Blazers,110.0,Los Angeles Lakers,116.0,18997.0,Crypto.com Arena,2024
"Mon, Nov 13, 2023",7:30p,New York Knicks,98.0,Boston Celtics,114.0,19156.0,TD Garden,2024
"Mon, Nov 13, 2023",7:30p,Washington Wizards,107.0,Toronto Raptors,111.0,19800.0,Scotiabank Arena,2024
"Mon, Nov 13, 2023",8:00p,Chicago Bulls,109.0,Milwaukee Bucks,118.0,17865.0,Fiserv Forum,2024
"Mon, Nov 13, 2023",10:00p,Cleveland Cavaliers,120.0,Sacramento Kings,132.0,17829.0,Golden 1 Center,2024
"Tue, Nov 14, 2023",7:00p,Miami Heat,111.0,Charlotte Hornets,105.0,15673.0,Spectrum Center,2024
"Tue, Nov 14, 2023",7:00p,Atlanta Hawks,126.0,Detroit Pistons,120.0,16963.0,Little Caesars Arena,2024
"Tue, Nov 14, 2023",7:00p,Indiana Pacers,132.0,Philadelphia 76ers,126.0,19774.0,Wells Fargo Center,2024
"Tue, Nov 14, 2023",7:30p,Orlando Magic,104.0,Brooklyn Nets,124.0,17361.0,Barclays Center,2024
"Tue, Nov 14, 2023",7:30p,San Antonio Spurs,87.0,Oklahoma City Thunder,123.0,18203.0,Paycom Center,2024
"Tue, Nov 14, 2023",8:00p,Dallas Mavericks,110.0,New Orleans Pelicans,131.0,16354.0,Smoothie King Center,2024
"Tue, Nov 14, 2023",9:00p,Portland Trail Blazers,99.0,Utah Jazz,115.0,18206.0,Delta Center,2024
"Tue, Nov 14, 2023",10:00p,Los Angeles Clippers,108.0,Denver Nuggets,111.0,19661.0,Ball Arena,2024
"Tue, Nov 14, 2023",10:00p,Minnesota Timberwolves,104.0,Golden State Warriors,101.0,18064.0,Chase Center,2024
"Tue, Nov 14, 2023",10:30p,Memphis Grizzlies,107.0,Los Angeles Lakers,134.0,18430.0,Crypto.com Arena,2024
"Wed, Nov 15, 2023",7:00p,Dallas Mavericks,130.0,Washington Wizards,117.0,16632.0,Capital One Arena,2024
"Wed, Nov 15, 2023",7:30p,New York Knicks,116.0,Atlanta Hawks,114.0,17060.0,State Farm Arena,2024
"Wed, Nov 15, 2023",7:30p,Boston Celtics,117.0,Philadelphia 76ers,107.0,19773.0,Wells Fargo Center,2024
"Wed, Nov 15, 2023",7:30p,Milwaukee Bucks,128.0,Toronto Raptors,112.0,19800.0,Scotiabank Arena,2024
"Wed, Nov 15, 2023",8:00p,Orlando Magic,96.0,Chicago Bulls,94.0,19092.0,United Center,2024
"Wed, Nov 15, 2023",9:00p,Minnesota Timberwolves,115.0,Phoenix Suns,133.0,17071.0,Footprint Center,2024
"Wed, Nov 15, 2023",10:00p,Sacramento Kings,125.0,Los Angeles Lakers,110.0,18687.0,Crypto.com Arena,2024
"Wed, Nov 15, 2023",10:00p,Cleveland Cavaliers,109.0,Portland Trail Blazers,95.0,18137.0,Moda Center,2024
"Thu, Nov 16, 2023",7:30p,Brooklyn Nets,115.0,Miami Heat,122.0,19866.0,Kaseya Center,2024
"Thu, Nov 16, 2023",10:00p,Oklahoma City Thunder,128.0,Golden State Warriors,109.0,18064.0,Chase Center,2024
"Fri, Nov 17, 2023",7:00p,Milwaukee Bucks,130.0,Charlotte Hornets,99.0,19258.0,Spectrum Center,2024
"Fri, Nov 17, 2023",7:00p,New York Knicks,120.0,Washington Wizards,99.0,16886.0,Capital One Arena,2024
"Fri, Nov 17, 2023",7:30p,Philadelphia 76ers,126.0,Atlanta Hawks,116.0,17067.0,State Farm Arena,2024
"Fri, Nov 17, 2023",7:30p,Detroit Pistons,100.0,Cleveland Cavaliers,108.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Fri, Nov 17, 2023",7:30p,Sacramento Kings,129.0,San Antonio Spurs,120.0,18354.0,Frost Bank Center,2024
"Fri, Nov 17, 2023",7:30p,Boston Celtics,108.0,Toronto Raptors,105.0,19800.0,Scotiabank Arena,2024
"Fri, Nov 17, 2023",8:00p,Orlando Magic,103.0,Chicago Bulls,97.0,20235.0,United Center,2024
"Fri, Nov 17, 2023",8:00p,Denver Nuggets,110.0,New Orleans Pelicans,115.0,15278.0,Smoothie King Center,2024
"Fri, Nov 17, 2023",10:00p,Los Angeles Lakers,107.0,Portland Trail Blazers,95.0,18570.0,Moda Center,2024
"Fri, Nov 17, 2023",10:00p,Phoenix Suns,131.0,Utah Jazz,128.0,18206.0,Delta Center,2024
"Fri, Nov 17, 2023",10:30p,Houston Rockets,100.0,Los Angeles Clippers,106.0,19370.0,Crypto.com Arena,2024
"Sat, Nov 18, 2023",6:00p,New York Knicks,122.0,Charlotte Hornets,108.0,19171.0,Spectrum Center,2024
"Sat, Nov 18, 2023",7:00p,Minnesota Timberwolves,121.0,New Orleans Pelicans,120.0,15536.0,Smoothie King Center,2024
"Sat, Nov 18, 2023",8:00p,Miami Heat,97.0,Chicago Bulls,102.0,18063.0,United Center,2024
"Sat, Nov 18, 2023",8:00p,Dallas Mavericks,125.0,Milwaukee Bucks,132.0,18128.0,Fiserv Forum,2024
"Sat, Nov 18, 2023",8:00p,Memphis Grizzlies,120.0,San Antonio Spurs,108.0,18354.0,Frost Bank Center,2024
"Sat, Nov 18, 2023",8:30p,Oklahoma City Thunder,130.0,Golden State Warriors,123.0,18064.0,Chase Center,2024
"Sun, Nov 19, 2023",3:00p,Philadelphia 76ers,121.0,Brooklyn Nets,99.0,17934.0,Barclays Center,2024
"Sun, Nov 19, 2023",4:00p,Detroit Pistons,113.0,Toronto Raptors,142.0,19182.0,Scotiabank Arena,2024
"Sun, Nov 19, 2023",5:00p,Orlando Magic,128.0,Indiana Pacers,116.0,17276.0,Gainbridge Fieldhouse,2024
"Sun, Nov 19, 2023",6:00p,Denver Nuggets,109.0,Cleveland Cavaliers,121.0,19432.0,Rocket Mortgage Fieldhouse,2024
"Sun, Nov 19, 2023",7:30p,Sacramento Kings,129.0,Dallas Mavericks,113.0,20211.0,American Airlines Center,2024
"Sun, Nov 19, 2023",8:00p,Boston Celtics,102.0,Memphis Grizzlies,100.0,17798.0,FedEx Forum,2024
"Sun, Nov 19, 2023",8:00p,Phoenix Suns,140.0,Utah Jazz,137.0,18206.0,Delta Center,2024
"Sun, Nov 19, 2023",9:00p,Oklahoma City Thunder,134.0,Portland Trail Blazers,91.0,18235.0,Moda Center,2024
"Sun, Nov 19, 2023",9:30p,Houston Rockets,104.0,Los Angeles Lakers,105.0,18997.0,Crypto.com Arena,2024
